Company,Year,Rule ID,Rule Name,Group,Category,Severity,Status,Message,Observed
AARTI DRUGS LTD,2017,BS-001,Balance sheet equation,Handbook Rules,integrity,Critical,pass,Validation passed,"{'Total Assets': np.float64(1191.04), 'Total Liabilities': np.float64(1191.04), 'Equity Share Capital': np.float64(23.86), 'Reserves': np.float64(376.28)}"
AARTI DRUGS LTD,2017,BS-009,Negative total equity,Handbook Rules,solvency,High,pass,Validation passed,"{'Equity Share Capital': np.float64(23.86), 'Reserves': np.float64(376.28)}"
AARTI DRUGS LTD,2017,CF-002,Cash flow to cash-balance tie-out,Handbook Rules,integrity,Critical,skipped,Unavailable prior-year Cash & Bank,"{'Cash & Bank': np.float64(4.17), 'Net Cash Flow': np.float64(-0.45)}"
AARTI DRUGS LTD,2017,CF-004,Financing activity plausibility,Handbook Rules,cross_statement,High,skipped,Unavailable prior-year Borrowings,"{'Borrowings': np.float64(479.5), 'Dividend Amount': np.float64(2.39), 'Cash from Financing Activity': np.float64(-68.23)}"
AARTI DRUGS LTD,2017,CF-006,Depreciation non-cash adjustment plausibility,Handbook Rules,cross_statement,High,pass,Validation passed,"{'Net profit': np.float64(81.8), 'Depreciation': np.float64(38.46), 'Cash from Operating Activity': np.float64(174.75)}"
AARTI DRUGS LTD,2017,CF-008,Sustained negative operating cash flow,Handbook Rules,trend,High,skipped,Insufficient history for Cash from Operating Activity,{'Cash from Operating Activity': np.float64(174.75)}
AARTI DRUGS LTD,2017,CF-009,Cash flow versus net income divergence,Handbook Rules,cross_statement,High,pass,Validation passed,"{'Operating_CF_Ratio': np.float64(0.1462), 'robust_z': None}"
AARTI DRUGS LTD,2017,CF-010,Dividend versus reserves,Handbook Rules,solvency,High,pass,Validation passed,"{'Dividend Amount': np.float64(2.39), 'Reserves': np.float64(376.28)}"
AARTI DRUGS LTD,2017,DV-004,Mandatory field completeness,Handbook Rules,data_completeness,Critical,pass,Validation passed,"{'Company': 'AARTI DRUGS LTD', 'Year': np.int64(2017)}"
AARTI DRUGS LTD,2017,DV-007,Numeric financial value validation,Handbook Rules,data_completeness,High,pass,Validation passed,{}
AARTI DRUGS LTD,2017,DV-008,Unexpected negative cash or inventory,Handbook Rules,data_quality,Medium,pass,Validation passed,"{'Cash & Bank': np.float64(4.17), 'Inventory': np.float64(209.63)}"
AARTI DRUGS LTD,2017,DV-012,Input schema validation,Handbook Rules,data_completeness,High,pass,Validation passed,{}
AARTI DRUGS LTD,2017,DV-015,Statistical outlier screening,Handbook Rules,analytical,Medium,pass,Validation passed,"{'Sales': np.float64(1195.17), 'robust_z': None}"
AARTI DRUGS LTD,2017,DV-018,Reporting date consistency,Handbook Rules,data_completeness,Medium,skipped,Unavailable metrics: ['Report Date'],{}
AARTI DRUGS LTD,2017,FA-001,Adverse profit margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'Profit_Margin': np.float64(0.0684)}
AARTI DRUGS LTD,2017,FA-002,Adverse operating margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'Operating_Margin': np.float64(0.0963)}
AARTI DRUGS LTD,2017,FA-003,Adverse return on equity,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'ROE': np.float64(0.2044)}
AARTI DRUGS LTD,2017,FA-004,Adverse return on assets,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'ROA': np.float64(0.0687)}
AARTI DRUGS LTD,2017,FA-005,Adverse debt-to-equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2017,FA-006,Adverse debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2017,FA-007,Adverse equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2017,FA-008,Adverse interest coverage,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2017,FA-009,Adverse borrowing dependency,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Borrowing_Dependency_Ratio'],{}
AARTI DRUGS LTD,2017,FA-010,Adverse working capital ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Working_Capital_Ratio': np.float64(0.0035), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-011,Adverse asset utilization,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2017,FA-012,Adverse receivable ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Ratio': np.float64(0.2483), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-013,Adverse inventory ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Ratio': np.float64(0.1754), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-014,Adverse expense ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Expense_Ratio': np.float64(0.907), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-015,Adverse depreciation ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0323), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-016,Adverse operating-cash-flow ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'Operating_CF_Ratio': np.float64(0.1462)}
AARTI DRUGS LTD,2017,FA-017,Adverse cash-to-debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Cash_To_Debt_Ratio'],{}
AARTI DRUGS LTD,2017,FA-018,Adverse cash margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,{'Cash_Margin': np.float64(2.1363)}
AARTI DRUGS LTD,2017,FA-019,Adverse revenue growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Revenue_Growth'],{'Revenue_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-020,Adverse profit growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Profit_Growth'],{'Profit_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-021,Adverse borrowing growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Borrowing_Growth'],{'Borrowing_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-022,Adverse asset growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Asset_Growth'],{'Asset_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-023,Adverse reserve growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Reserve_Growth'],{'Reserve_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-024,Adverse operating-cash-flow growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Operating_CF_Growth'],{'Operating_CF_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-025,Adverse receivable growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Receivable_Growth'],{'Receivable_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-026,Adverse inventory growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Inventory_Growth'],{'Inventory_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-027,Adverse cash growth,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Cash_Growth'],{'Cash_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-028,Adverse three-year revenue CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-029,Adverse three-year profit CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-030,Adverse revenue volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Revenue_Volatility'],{'Revenue_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-031,Adverse profit volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Profit_Volatility'],{'Profit_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-032,Adverse operating-cash-flow volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Operating_CF_Volatility'],{'Operating_CF_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-033,Peer outlier: profit margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Margin': np.float64(0.0684), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-034,Peer outlier: operating margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_Margin': np.float64(0.0963), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-035,Peer outlier: return on equity,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROE': np.float64(0.2044), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-036,Peer outlier: return on assets,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROA': np.float64(0.0687), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-037,Peer outlier: debt-to-equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2017,FA-038,Peer outlier: debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2017,FA-039,Peer outlier: equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2017,FA-040,Peer outlier: interest coverage,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2017,FA-041,Peer outlier: borrowing dependency,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Borrowing_Dependency_Ratio'],{}
AARTI DRUGS LTD,2017,FA-042,Peer outlier: working capital ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Working_Capital_Ratio': np.float64(0.0035), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-043,Peer outlier: asset utilization,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2017,FA-044,Peer outlier: receivable ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Ratio': np.float64(0.2483), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-045,Peer outlier: inventory ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Ratio': np.float64(0.1754), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-046,Peer outlier: expense ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Expense_Ratio': np.float64(0.907), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-047,Peer outlier: depreciation ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0323), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-048,Peer outlier: operating-cash-flow ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Ratio': np.float64(0.1462), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-049,Peer outlier: cash-to-debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Cash_To_Debt_Ratio'],{}
AARTI DRUGS LTD,2017,FA-050,Peer outlier: cash margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Margin': np.float64(2.1363), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-051,Peer outlier: revenue growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Revenue_Growth'],{'Revenue_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-052,Peer outlier: profit growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Profit_Growth'],{'Profit_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-053,Peer outlier: borrowing growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Borrowing_Growth'],{'Borrowing_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-054,Peer outlier: asset growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Asset_Growth'],{'Asset_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-055,Peer outlier: reserve growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Reserve_Growth'],{'Reserve_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-056,Peer outlier: operating-cash-flow growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Operating_CF_Growth'],{'Operating_CF_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-057,Peer outlier: receivable growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Receivable_Growth'],{'Receivable_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-058,Peer outlier: inventory growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Inventory_Growth'],{'Inventory_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-059,Peer outlier: cash growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Cash_Growth'],{'Cash_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-060,Peer outlier: three-year revenue CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-061,Peer outlier: three-year profit CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-062,Peer outlier: revenue volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Revenue_Volatility'],{'Revenue_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-063,Peer outlier: profit volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Profit_Volatility'],{'Profit_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-064,Peer outlier: operating-cash-flow volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Operating_CF_Volatility'],{'Operating_CF_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-065,Unstable trend: profit margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Margin': np.float64(0.0684), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-066,Unstable trend: operating margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_Margin': np.float64(0.0963), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-067,Unstable trend: return on equity,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROE': np.float64(0.2044), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-068,Unstable trend: return on assets,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROA': np.float64(0.0687), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-069,Unstable trend: debt-to-equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2017,FA-070,Unstable trend: debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2017,FA-071,Unstable trend: equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2017,FA-072,Unstable trend: interest coverage,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2017,FA-073,Unstable trend: borrowing dependency,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Borrowing_Dependency_Ratio'],{}
AARTI DRUGS LTD,2017,FA-074,Unstable trend: working capital ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Working_Capital_Ratio': np.float64(0.0035), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-075,Unstable trend: asset utilization,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2017,FA-076,Unstable trend: receivable ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Ratio': np.float64(0.2483), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-077,Unstable trend: inventory ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Ratio': np.float64(0.1754), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-078,Unstable trend: expense ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Expense_Ratio': np.float64(0.907), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-079,Unstable trend: depreciation ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0323), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-080,Unstable trend: operating-cash-flow ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Ratio': np.float64(0.1462), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-081,Unstable trend: cash-to-debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Cash_To_Debt_Ratio'],{}
AARTI DRUGS LTD,2017,FA-082,Unstable trend: cash margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Margin': np.float64(2.1363), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-083,Unstable trend: revenue growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Revenue_Growth'],{'Revenue_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-084,Unstable trend: profit growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Profit_Growth'],{'Profit_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-085,Unstable trend: borrowing growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Borrowing_Growth'],{'Borrowing_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-086,Unstable trend: asset growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Asset_Growth'],{'Asset_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-087,Unstable trend: reserve growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Reserve_Growth'],{'Reserve_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-088,Unstable trend: operating-cash-flow growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Operating_CF_Growth'],{'Operating_CF_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-089,Unstable trend: receivable growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Receivable_Growth'],{'Receivable_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-090,Unstable trend: inventory growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Inventory_Growth'],{'Inventory_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-091,Unstable trend: cash growth,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Cash_Growth'],{'Cash_Growth': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-092,Unstable trend: three-year revenue CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-093,Unstable trend: three-year profit CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_CAGR_3Y': np.float64(0.0), 'robust_z': None}"
AARTI DRUGS LTD,2017,FA-094,Unstable trend: revenue volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Revenue_Volatility'],{'Revenue_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-095,Unstable trend: profit volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Profit_Volatility'],{'Profit_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-096,Unstable trend: operating-cash-flow volatility,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Operating_CF_Volatility'],{'Operating_CF_Volatility': np.float64(nan)}
AARTI DRUGS LTD,2017,FA-097,Revenue growth with profit decline,Financial Analytics Rules,financial_analytics,High,skipped,"Unavailable metric values: ['Revenue_Growth', 'Profit_Growth']","{'Revenue_Growth': np.float64(nan), 'Profit_Growth': np.float64(nan)}"
AARTI DRUGS LTD,2017,FA-098,Revenue growth with operating cash-flow decline,Financial Analytics Rules,financial_analytics,High,skipped,"Unavailable metric values: ['Revenue_Growth', 'Operating_CF_Growth']","{'Revenue_Growth': np.float64(nan), 'Operating_CF_Growth': np.float64(nan)}"
AARTI DRUGS LTD,2017,FA-099,Receivables growth exceeding revenue growth,Financial Analytics Rules,financial_analytics,High,skipped,"Unavailable metric values: ['Receivable_Growth', 'Revenue_Growth']","{'Receivable_Growth': np.float64(nan), 'Revenue_Growth': np.float64(nan)}"
AARTI DRUGS LTD,2017,FA-100,Inventory growth with revenue decline,Financial Analytics Rules,financial_analytics,High,skipped,"Unavailable metric values: ['Inventory_Growth', 'Revenue_Growth']","{'Inventory_Growth': np.float64(nan), 'Revenue_Growth': np.float64(nan)}"
AARTI DRUGS LTD,2017,FA-101,Borrowing growth with cash decline,Financial Analytics Rules,financial_analytics,High,skipped,"Unavailable metric values: ['Borrowing_Growth', 'Cash_Growth']","{'Borrowing_Growth': np.float64(nan), 'Cash_Growth': np.float64(nan)}"
AARTI DRUGS LTD,2017,FA-102,Borrowing growth with flat revenue,Financial Analytics Rules,financial_analytics,High,skipped,"Unavailable metric values: ['Borrowing_Growth', 'Revenue_Growth']","{'Borrowing_Growth': np.float64(nan), 'Revenue_Growth': np.float64(nan)}"
AARTI DRUGS LTD,2017,FA-103,Revenue growth with operating-margin decline,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metric values: ['Revenue_Growth'],"{'Revenue_Growth': np.float64(nan), 'Operating_Margin': np.float64(0.0963)}"
AARTI DRUGS LTD,2017,FA-104,Profit growth with cash decline,Financial Analytics Rules,financial_analytics,High,skipped,"Unavailable metric values: ['Profit_Growth', 'Cash_Growth']","{'Profit_Growth': np.float64(nan), 'Cash_Growth': np.float64(nan)}"
AARTI DRUGS LTD,2017,FA-105,Debt growth with interest-coverage decline,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2017,FA-106,Operating cash flow below net profit,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Cash from Operating Activity': np.float64(174.75), 'Net profit': np.float64(81.8)}"
AARTI DRUGS LTD,2017,FA-107,Cash decline amid positive operating cash flow,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metric values: ['Cash_Growth'],"{'Cash_Growth': np.float64(nan), 'Cash from Operating Activity': np.float64(174.75)}"
AARTI DRUGS LTD,2017,FA-108,Cash-flow composition outlier,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash from Operating Activity': np.float64(174.75), 'Cash from Investing Activity': np.float64(-106.98), 'Cash from Financing Activity': np.float64(-68.23)}"
AARTI DRUGS LTD,2017,IS-002,Gross margin consistency,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['gross_margin'],{}
AARTI DRUGS LTD,2017,IS-007,Interest expense reasonableness,Handbook Rules,analytical,Medium,pass,Validation passed,"{'Interest': np.float64(40.02), 'Borrowings': np.float64(479.5)}"
AARTI DRUGS LTD,2017,IS-008,Effective tax rate reasonableness,Handbook Rules,analytical,Medium,skipped,Unavailable metrics: ['effective_tax_rate'],{}
AARTI DRUGS LTD,2017,IS-010,Unusual expense spike detection,Handbook Rules,trend,High,skipped,Unavailable metrics: ['Total Expenses'],{}
AARTI DRUGS LTD,2017,IS-011,Revenue versus operating cash flow correlation,Handbook Rules,cross_statement,High,skipped,"Unavailable metric values: ['Revenue_Growth', 'Operating_CF_Growth']","{'Revenue_Growth': np.float64(nan), 'Operating_CF_Growth': np.float64(nan)}"
AARTI DRUGS LTD,2017,IS-013,Net income to reserve movement plausibility,Handbook Rules,cross_statement,Critical,skipped,Unavailable prior-year Reserves,"{'Net profit': np.float64(81.8), 'Dividend Amount': np.float64(2.39), 'Reserves': np.float64(376.28)}"
AARTI DRUGS LTD,2017,IS-016,Depreciation expense consistency,Handbook Rules,trend,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0323), 'robust_z': None}"
AARTI DRUGS LTD,2017,LED-001,Accounting equation,Handbook Rules,integrity,Critical,pass,Validation passed,"{'Total Assets': np.float64(1191.04), 'Total Liabilities': np.float64(1191.04), 'Equity Share Capital': np.float64(23.86), 'Reserves': np.float64(376.28)}"
AARTI DRUGS LTD,2017,RAT-005,Debt-to-equity ratio,Handbook Rules,ratio,High,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2017,RAT-006,Debt-to-assets ratio,Handbook Rules,ratio,High,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2017,RAT-007,Equity ratio,Handbook Rules,ratio,High,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2017,RAT-008,Interest coverage ratio,Handbook Rules,ratio,High,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2017,RAT-010,Gross profit margin trend,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['gross_margin'],{}
AARTI DRUGS LTD,2017,RAT-011,Net profit margin trend,Handbook Rules,trend,Medium,skipped,Insufficient history for Profit_Margin,{'Profit_Margin': np.float64(0.0684)}
AARTI DRUGS LTD,2017,RAT-012,Operating margin trend,Handbook Rules,trend,Medium,skipped,Insufficient history for Operating_Margin,{'Operating_Margin': np.float64(0.0963)}
AARTI DRUGS LTD,2017,RAT-014,Return on assets outlier,Handbook Rules,ratio,Medium,pass,Validation passed,"{'ROA': np.float64(0.0687), 'robust_z': None}"
AARTI DRUGS LTD,2017,RAT-015,Return on equity outlier,Handbook Rules,ratio,Medium,pass,Validation passed,"{'ROE': np.float64(0.2044), 'robust_z': None}"
AARTI DRUGS LTD,2017,RAT-017,Asset turnover outlier,Handbook Rules,ratio,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2017,RAT-018,Inventory turnover outlier,Handbook Rules,ratio,Medium,skipped,Unavailable metrics: ['inventory_turnover'],{}
AARTI DRUGS LTD,2017,RAT-019,Receivables turnover outlier,Handbook Rules,ratio,Medium,skipped,Unavailable metrics: ['receivables_turnover'],{}
